TransactionAmount,TransactionDate,TransactionType,Location,IP Address,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionAmount_Bin,TransactionDuration_Bin,LoginAttempts_Bin,Cluster_KMeans,Cluster_DBSCAN,Cluster,Is_Anomaly,Fraud_Score,Original_TransactionType,Original_Location,Original_IP Address,Original_Channel,Original_CustomerOccupation
0.2657738184042192,13569647.0,1,13,38,0,0.35562185742293734,1,-0.766882669830321,1.452841000206196,0.09768739026684396,303.0,0,-1,0,1,-1,1,True,100,1,13,38,0,1
1.1822550829691016,3977825.0,1,14,468,1,0.2994062570298583,0,-0.36659577638765994,-0.20679364850592932,0.8582088733151092,135.0,0,-1,-1,2,-1,2,True,100,1,14,468,1,0
-0.7508142928227917,27912324.0,0,38,403,2,0.41183745781601633,2,2.464004398671158,-0.20679364850592932,0.45037494616140494,256.0,-1,0,-1,0,-1,0,True,100,0,38,403,2,2
-0.5408708443814771,1216374.0,1,22,357,1,0.2431906566367793,1,1.1630719949825092,-0.20679364850592932,-0.014223232122398906,121.0,-1,0,-1,2,-1,2,True,100,1,22,357,1,1
0.693403407739155,18316871.0,1,38,566,1,-0.7686901504386429,1,2.5211882405915382,-0.20679364850592932,0.9668042521652935,162.0,0,0,-1,1,-1,1,True,100,1,38,566,1,1
-0.9850478693556355,1298855.0,1,0,368,2,-1.162199353190196,3,-1.0099139979919367,-0.20679364850592932,-1.1752045971439107,154.0,-1,-1,-1,2,-1,2,True,100,1,0,368,2,3
-0.606306873513806,4840625.0,1,33,94,0,-1.218414953583275,3,-0.4952594207085153,-0.20679364850592932,1.0936014205620959,16.0,-1,-1,-1,2,-1,2,True,100,1,33,94,0,3
0.9623420615029145,24803205.0,1,26,280,1,0.8053466605675694,2,0.8628568249005136,-0.20679364850592932,0.3489151611002386,27.0,0,0,-1,0,-1,0,True,100,1,26,280,1,2
-0.610829154061171,20563728.0,1,23,567,1,-0.6000433492594058,1,-1.3959049309545029,6.431744946342571,-1.2295022865690026,152.0,-1,-1,2,1,-1,1,True,100,1,23,567,1,1
-0.05712386461787416,31458104.0,1,31,70,2,-0.20653414650785276,0,0.6913052991393731,-0.20679364850592932,0.047317738816877807,18.0,-1,0,-1,0,-1,0,True,100,1,31,70,2,0
-0.8742177362440733,12964791.0,1,34,489,2,-1.330846154369433,3,-0.2522280925468996,-0.20679364850592932,-1.185522106812257,168.0,-1,-1,-1,1,-1,1,True,100,1,34,489,2,3
-0.7556449106802043,14518667.0,1,14,72,0,1.2550714637122016,0,1.9922377028280218,-0.20679364850592932,1.5886418931531254,103.0,-1,0,-1,1,-1,1,True,100,1,14,72,0,0
-0.9421547235578996,7258350.0,1,39,43,0,0.9739934617468065,2,-1.067097839912317,-0.20679364850592932,-0.28859104389933876,119.0,-1,-1,-1,2,-1,2,True,100,1,39,43,0,2
0.9290073723166549,24194924.0,1,3,493,0,0.35562185742293734,2,0.5054578128981375,-0.20679364850592932,0.6076708167214724,346.0,0,0,-1,0,-1,0,True,100,1,3,493,0,2
-0.9306777236839047,24807205.0,0,38,428,2,0.7491310601744904,2,1.3060315997834597,6.431744946342571,-0.07671288064052452,15.0,-1,0,2,0,-1,0,True,100,0,38,428,2,2
-0.6566001147526848,18748969.0,1,28,176,1,0.35562185742293734,1,1.2488477578630794,-0.20679364850592932,0.21763100415482664,216.0,-1,0,-1,1,-1,1,True,100,1,28,176,1,1
1.4926822347848245,6230530.0,1,41,173,0,0.41183745781601633,0,-0.36659577638765994,6.431744946342571,1.3621720431342317,49.0,0,-1,2,2,-1,2,True,100,1,41,173,0,0
0.1800560462109801,28426699.0,0,14,28,0,-1.330846154369433,3,1.077296232101939,-0.20679364850592932,-1.2352892197999812,134.0,0,0,-1,0,-1,0,True,100,0,14,28,0,3
2.924360884738168,20309181.0,1,18,516,0,1.1426402629260435,0,-0.20934021110661447,-0.20679364850592932,-1.0292492696412725,39.0,0,-1,-1,1,-1,1,True,100,1,18,516,0,0
-0.3902994579748884,15120683.0,1,36,525,2,-1.443277355155591,3,1.6920225327460259,-0.20679364850592932,-1.077913865442767,282.0,-1,0,-1,1,-1,1,True,100,1,36,525,2,3
-0.06620268541372093,8470069.0,1,40,559,1,-0.8811213512248008,0,0.04798707753509624,-0.20679364850592932,0.4025564682005055,215.0,-1,0,-1,2,-1,2,True,100,1,40,559,1,0
0.591686355124556,21869199.0,1,2,426,0,-0.2627497469009318,0,-0.4523715392682302,-0.20679364850592932,0.8742671643322201,97.0,0,-1,-1,0,-1,0,True,100,1,2,426,0,0
-0.12300526986471619,28430959.0,1,30,289,0,0.4680530582090954,2,-0.5095553811886102,-0.20679364850592932,0.0031657714985565185,166.0,-1,-1,-1,0,-1,0,True,100,1,30,289,0,2
0.23106874117330353,5444991.0,1,41,557,1,-1.274630553976354,3,-0.36659577638765994,-0.20679364850592932,-1.0872391096435063,345.0,0,-1,-1,2,-1,2,True,100,1,41,557,1,3
-0.29632509781259636,22035522.0,1,24,262,1,0.6929154597814113,2,0.23383456377633177,-0.20679364850592932,0.4988164745321972,38.0,-1,0,-1,0,-1,0,True,100,1,24,262,1,2
-0.9459232906807038,10543871.0,1,10,487,0,0.7491310601744904,0,1.720614453706216,-0.20679364850592932,1.7632421555500888,105.0,-1,0,-1,1,-1,1,True,100,1,10,487,0,0
-0.8017242086817657,21778988.0,1,8,189,0,-1.49949295554867,3,1.134480074022319,-0.20679364850592932,0.7619514309768741,333.0,-1,0,-1,0,-1,0,True,100,1,8,189,0,3
0.0831353517526776,17540745.0,1,35,117,0,1.0302090621398854,0,0.677009338659278,-0.20679364850592932,1.9261198398646269,12.0,0,0,-1,1,-1,1,True,100,1,35,117,0,0
-0.9780588903278893,29722641.0,1,17,471,1,1.7047962668568335,2,0.10517091945547641,-0.20679364850592932,-0.8676612740352776,47.0,-1,0,-1,0,-1,0,True,100,1,17,471,1,2
1.181775447153472,11069354.0,1,25,199,1,-0.03788734532861574,1,-1.3101291680739326,-0.20679364850592932,-0.5053972025812549,254.0,0,-1,-1,1,-1,1,True,100,1,25,199,1,1
-0.29855197838516256,29638019.0,1,19,123,0,-0.9935525520109589,3,0.37679416857728215,-0.20679364850592932,-0.9927303108425009,1.0,-1,0,-1,0,-1,0,True,100,1,19,123,0,3
0.05500813713611104,2419681.0,0,6,473,1,0.5804842589952534,2,0.7627851015398482,-0.20679364850592932,-0.8276424641685902,266.0,0,0,-1,2,-1,2,True,100,0,6,473,1,2
-0.6777726100426216,18750091.0,1,34,411,1,-1.0497681524040379,3,0.16235476137585655,-0.20679364850592932,-1.2044136105986325,3.0,-1,0,-1,1,-1,1,True,100,1,34,411,1,3
-0.6244645151054993,17630641.0,1,10,334,1,0.4680530582090954,2,-0.09497252726585416,-0.20679364850592932,0.20890829841632896,133.0,-1,-1,-1,1,-1,1,True,100,1,10,334,1,2
-0.9044005329276239,19963494.0,1,25,120,2,-1.218414953583275,3,-0.6811069069497507,-0.20679364850592932,-1.1884681352936013,137.0,-1,-1,-1,1,-1,1,True,100,1,25,120,2,3
0.6886070495828586,2420420.0,0,28,577,2,-0.6562589496524849,0,-1.2529453261535524,-0.20679364850592932,0.1919628656633217,35.0,0,-1,-1,2,-1,2,True,100,0,28,577,2,0
-0.6810272816486798,21170887.0,1,37,413,1,-0.9935525520109589,3,-0.40948365782794505,-0.20679364850592932,-1.1069280153948062,108.0,-1,-1,-1,0,-1,0,True,100,1,37,413,1,3
-1.0131408242710855,25151675.0,1,42,388,0,1.1426402629260435,2,0.39109012905737717,-0.20679364850592932,0.5573191132257006,205.0,-1,0,-1,0,-1,0,True,100,1,42,388,0,2
-0.7491698271692042,14180256.0,0,17,144,2,0.8053466605675694,1,-0.35229981590756493,-0.20679364850592932,0.13090648948729494,125.0,-1,-1,-1,1,-1,1,True,100,0,17,144,2,1
-0.35391565538926895,1814736.0,0,39,177,1,-0.31896534729401077,1,-1.5674564567156435,-0.20679364850592932,-0.5450775653117043,154.0,-1,-1,-1,2,-1,2,True,100,0,39,177,1,1
-0.9211192670724283,26093511.0,1,18,580,0,0.4680530582090954,1,0.9343366273009888,-0.20679364850592932,-0.6157027650668235,134.0,-1,0,-1,0,-1,0,True,100,1,18,580,0,1
-0.6580047624984573,14258174.0,1,7,463,2,-1.162199353190196,3,-0.4523715392682302,-0.20679364850592932,-0.9437144479374866,231.0,-1,-1,-1,1,-1,1,True,100,1,7,463,2,3
1.506557413736968,6659116.0,1,24,574,2,-0.8249057508317219,0,-1.2243534051933624,-0.20679364850592932,0.5697852494104672,103.0,0,-1,-1,2,-1,2,True,100,1,24,574,2,0
-0.20464613762510325,3030513.0,1,30,97,0,-1.49949295554867,3,1.2917356393033645,-0.20679364850592932,-1.1893527130360415,237.0,-1,0,-1,2,-1,2,True,100,1,30,97,0,3
0.38376422904910934,17712342.0,1,18,288,1,1.1426402629260435,0,-0.43807557878813513,-0.20679364850592932,1.6880940713379706,233.0,0,-1,-1,1,-1,1,True,100,1,18,288,1,0
-0.7607838658476648,19964159.0,0,14,465,2,-1.330846154369433,3,0.5340497338583277,-0.20679364850592932,-1.0460972706429383,48.0,-1,0,-1,1,-1,1,True,100,0,14,465,2,3
-0.7703080627580247,10283397.0,1,31,18,0,1.0864246625329645,0,-1.4959766543151682,-0.20679364850592932,1.7764595418175655,56.0,-1,-1,-1,1,-1,1,True,100,1,31,18,0,0
-0.8855576973136026,20916331.0,1,8,284,2,-1.0497681524040379,3,0.333906287136997,-0.20679364850592932,-1.1783506171148501,124.0,-1,0,-1,0,-1,0,True,100,1,8,284,2,3
3.467754004145428,5445217.0,1,37,385,0,-1.218414953583275,3,0.2767224452166169,-0.20679364850592932,-0.9885151056002638,291.0,0,0,-1,2,-1,2,True,100,1,37,385,0,3
1.4792866916483114,27307417.0,1,20,591,0,1.3112870641052805,0,-0.4237796183080401,-0.20679364850592932,1.0290195533835897,113.0,0,-1,-1,0,-1,0,True,100,1,20,591,0,0
-0.5485107577304349,17715242.0,1,13,430,0,-0.6000433492594058,1,-0.9956180375118417,-0.20679364850592932,-0.16492963949965073,41.0,-1,-1,-1,1,-1,1,True,100,1,13,430,0,1
0.7095739866660968,8476065.0,1,11,370,2,-0.8811213512248008,1,-0.8383624722307962,-0.20679364850592932,0.2821000556212531,134.0,0,-1,-1,2,-1,2,True,100,1,11,370,2,1
0.2530977289911503,12788104.0,0,25,395,1,-1.162199353190196,3,-0.8812503536710814,-0.20679364850592932,-1.0069476545579532,46.0,0,-1,-1,1,-1,1,True,100,0,25,395,1,3
0.45481884916452814,4238577.0,1,5,348,2,-0.4876121484732478,0,1.2202558369028895,-0.20679364850592932,-1.220307806034537,268.0,0,0,-1,2,-1,2,True,100,1,5,348,2,0
-0.2304779522668708,11499327.0,1,19,448,1,-0.5438277488663268,1,-0.9098422746312714,-0.20679364850592932,-1.1083741077041869,131.0,-1,-1,-1,1,-1,1,True,100,1,19,448,1,1
-0.6025725660921182,21258137.0,1,6,523,0,0.41183745781601633,2,0.2910184056967119,-0.20679364850592932,0.19603961525891594,300.0,-1,0,-1,0,-1,0,True,100,1,6,523,0,2
-0.6808217234419813,93061.0,1,11,355,2,-1.387061754762512,3,0.8485608644204186,-0.20679364850592932,-1.1745918027078432,35.0,-1,0,-1,2,-1,2,True,100,1,11,355,2,3
-0.6168246017565414,11838901.0,1,14,416,0,-1.162199353190196,3,-1.2100574447132673,-0.20679364850592932,-1.081072705380988,290.0,-1,-1,-1,1,-1,1,True,100,1,14,416,0,3
-0.18141806026818247,4329693.0,1,40,505,1,-0.8249057508317219,0,-0.23793213206680455,-0.20679364850592932,1.0372012565027977,30.0,-1,-1,-1,2,-1,2,True,100,1,40,505,1,0
0.08337516966049238,29039225.0,1,26,437,0,0.018328255064463266,1,-1.5388645357554533,-0.20679364850592932,-0.1850108362497723,88.0,0,-1,-1,0,-1,0,True,100,1,26,437,0,1
2.7241129317127957,1819463.0,1,8,470,1,0.7491310601744904,2,-1.5531604962355483,-0.20679364850592932,-0.954657572009182,87.0,0,-1,-1,2,-1,2,True,100,1,8,470,1,2
-0.04920987365998517,3026919.0,1,12,131,2,-0.2627497469009318,1,-0.30941193446727977,-0.20679364850592932,-0.7962566202694282,75.0,-1,-1,-1,2,-1,2,True,100,1,12,131,2,1
0.1680651508202392,31450627.0,1,42,431,2,-0.8249057508317219,1,-0.8526584327108913,-0.20679364850592932,0.31861645042656844,35.0,0,-1,-1,0,-1,0,True,100,1,42,431,2,1
0.28787132562429874,2162422.0,1,19,249,2,1.0864246625329645,2,0.6341214572189929,-0.20679364850592932,0.2294305020409423,323.0,0,0,-1,2,-1,2,True,100,1,19,249,2,2
0.3119558955091296,4320147.0,1,28,423,0,1.7610118672499127,2,-1.095689760872507,-0.20679364850592932,0.7134432387762171,112.0,0,-1,-1,2,-1,2,True,100,1,28,423,0,2
-0.9194405417177247,15992159.0,1,35,433,0,-1.162199353190196,3,0.44827397097775734,-0.20679364850592932,-0.8883911611298551,160.0,-1,0,-1,1,-1,1,True,100,1,35,433,0,3
-0.8593832856606711,18149845.0,1,7,285,1,1.2550714637122016,2,0.4339780104976623,-0.20679364850592932,-0.5830195404787493,177.0,-1,0,-1,1,-1,1,True,100,1,7,285,1,2
0.17488283134240334,13655523.0,1,38,94,2,0.6929154597814113,2,0.11946687993557145,-0.20679364850592932,-0.471606332820038,299.0,0,0,-1,1,-1,1,True,100,1,38,94,2,2
0.07391949215236533,781076.0,1,40,512,2,1.5923650660706756,2,-0.5524432626288954,-0.20679364850592932,0.35569179580536775,146.0,0,-1,-1,2,-1,2,True,100,1,40,512,2,2
-0.7661968986240564,26354379.0,1,18,481,0,-1.0497681524040379,3,-0.6239230650293706,-0.20679364850592932,-1.2179950839369105,59.0,-1,-1,-1,0,-1,0,True,100,1,18,481,0,3
0.3153133462185371,3889200.0,1,23,155,2,-0.9935525520109589,1,-0.29511597398718475,-0.20679364850592932,1.1881999591340733,152.0,0,-1,-1,2,-1,2,True,100,1,23,155,2,1
-0.2740220323858183,6312985.0,1,6,346,0,-1.443277355155591,3,-1.067097839912317,-0.20679364850592932,-0.9511833608758298,225.0,-1,-1,-1,2,-1,2,True,100,1,6,346,0,3
-0.33490152126966555,1209688.0,1,9,443,0,-1.330846154369433,3,0.4339780104976623,-0.20679364850592932,-1.1301731800700618,171.0,-1,0,-1,2,-1,2,True,100,1,9,443,0,3
-0.8264939725889248,3283734.0,1,5,199,0,-0.03788734532861574,0,-0.6382190255094656,-0.20679364850592932,-0.00476209626847305,73.0,-1,-1,-1,2,-1,2,True,100,1,5,199,0,0
-0.166652129087013,14257169.0,0,37,413,1,1.1426402629260435,2,-1.2958332075938377,-0.20679364850592932,-0.5267757800202886,189.0,-1,-1,-1,1,-1,1,True,100,0,37,413,1,2
-0.531072569862186,14516445.0,1,35,109,0,-0.6562589496524849,1,0.3624982080971871,-0.20679364850592932,0.699951505208911,23.0,-1,0,-1,1,-1,1,True,100,1,35,109,0,1
2.477443083674698,17541720.0,1,13,199,0,-0.9373369516178799,3,-0.4666674997483252,-0.20679364850592932,-1.0242366624341113,309.0,0,-1,-1,1,-1,1,True,100,1,13,199,0,3
-0.7306010691641142,13566470.0,1,22,301,2,0.7491310601744904,2,1.8349821375469761,3.1124756489183207,0.051194496922876705,188.0,-1,0,1,1,-1,1,True,100,1,22,301,2,2
4.4878708645874275,21428817.0,1,31,582,0,-0.7686901504386429,1,0.5197537733782326,-0.20679364850592932,0.2855486268200418,70.0,0,0,-1,0,-1,0,True,100,1,31,582,0,1
0.12397291548342922,28691622.0,1,36,451,0,0.8615622609606484,2,-0.30941193446727977,-0.20679364850592932,0.43501662535787733,87.0,0,-1,-1,0,-1,0,True,100,1,36,451,0,2
0.11989601105057733,16595407.0,1,35,197,2,0.5804842589952534,2,0.333906287136997,-0.20679364850592932,-0.9377121392561748,162.0,0,0,-1,1,-1,1,True,100,1,35,197,2,2
-0.20824340624232554,25664389.0,1,28,255,1,-1.274630553976354,3,-1.4959766543151682,-0.20679364850592932,-1.1026769142441806,55.0,-1,-1,-1,0,-1,0,True,100,1,28,255,1,3
0.41182292426344297,15121268.0,0,30,451,1,-0.9935525520109589,3,0.1480588008957615,-0.20679364850592932,-0.9218794796632228,174.0,0,0,-1,1,-1,1,True,100,0,30,451,1,3
0.07426208916352924,18752092.0,1,35,335,0,0.2994062570298583,0,0.4339780104976623,-0.20679364850592932,1.3218609380135207,355.0,0,0,-1,1,-1,1,True,100,1,35,335,0,0
0.29636773150116663,12277972.0,1,11,294,1,-0.15031854611477377,1,0.7484891410597533,-0.20679364850592932,-1.1388010180506747,319.0,0,0,-1,1,-1,1,True,100,1,11,294,1,1
1.7918722046343678,5188733.0,0,14,442,1,0.9177778613537274,0,0.5483456943384226,-0.20679364850592932,0.23345084378049683,65.0,0,0,-1,2,-1,2,True,100,0,14,442,1,0
0.6070004415235878,30846494.0,0,16,15,2,0.6366998593883324,1,-0.9956180375118417,-0.20679364850592932,-0.7578428703064151,133.0,0,-1,-1,0,-1,0,True,100,0,16,15,2,1
0.8397951106095429,21177471.0,0,16,400,1,-0.09410294572169475,0,-0.39518769734785003,-0.20679364850592932,0.23011765228724376,150.0,0,-1,-1,0,-1,0,True,100,0,16,400,1,0
-0.7461549734709608,30590248.0,1,13,257,0,1.5923650660706756,2,-0.6239230650293706,-0.20679364850592932,0.32262140820538476,25.0,-1,-1,-1,0,-1,0,True,100,1,13,257,0,2
-0.8611305304176076,6048340.0,1,36,534,1,0.6929154597814113,1,-0.9670261165516516,-0.20679364850592932,-0.6524704312308609,61.0,-1,-1,-1,2,-1,2,True,100,1,36,534,1,1
0.10348561421582066,28086263.0,1,37,567,0,0.9177778613537274,0,-0.9384341955914616,-0.20679364850592932,1.4028062114304425,175.0,0,-1,-1,0,-1,0,True,100,1,37,567,0,0
0.5077158276882535,16075173.0,1,19,321,0,0.41183745781601633,0,0.5912335757787078,-0.20679364850592932,-1.1272117676279794,342.0,0,0,-1,1,-1,1,True,100,1,19,321,0,0
-0.8280699188402793,19616064.0,1,14,225,2,1.5361494656775965,2,0.4339780104976623,-0.20679364850592932,-0.3652800881787222,310.0,-1,0,-1,1,-1,1,True,100,1,14,225,2,2
-0.4768394629949211,3284932.0,1,34,253,1,-0.9373369516178799,3,-1.481680693835073,-0.20679364850592932,-0.9235870993051509,220.0,-1,-1,-1,2,-1,2,True,100,1,34,253,1,3
-0.6728734727829759,28607915.0,0,10,534,2,1.0864246625329645,0,-0.6382190255094656,-0.20679364850592932,2.3781416302450418,201.0,-1,-1,-1,0,-1,0,True,100,0,10,534,2,0
1.8142095297622622,1301107.0,1,12,343,1,-0.4876121484732478,1,2.0780134657085916,4.772110297630446,1.2014634972837641,111.0,0,0,1,2,-1,2,True,100,1,12,343,1,1
-0.8072400205615066,12105917.0,1,31,6,0,1.6485806664637546,2,-0.35229981590756493,-0.20679364850592932,0.4872579920309779,264.0,-1,-1,-1,1,-1,1,True,100,1,31,6,0,2
-0.9263267416421216,14085288.0,1,38,380,0,1.9296586684291497,2,-0.2522280925468996,-0.20679364850592932,-0.40862183356483717,26.0,-1,-1,-1,1,-1,1,True,100,1,38,380,0,2
-0.42431934118347603,21520096.0,1,15,181,2,1.9858742688222286,2,-0.7954745907905111,-0.20679364850592932,-0.05150626097116235,329.0,-1,-1,-1,0,-1,0,True,100,1,15,181,2,2
-0.4161997920188886,19010929.0,1,38,557,1,-0.3751809476870898,1,-0.20934021110661447,-0.20679364850592932,1.0361218152576752,247.0,-1,-1,-1,1,-1,1,True,100,1,38,557,1,1
-0.7166916305108547,26964121.0,1,13,38,2,0.07454385545754227,1,0.7770810620199433,-0.20679364850592932,-0.6529909219024996,198.0,-1,0,-1,0,-1,0,True,100,1,13,38,2,1
0.926129557422877,14603221.0,1,8,338,2,0.4680530582090954,2,-1.5102726147952632,-0.20679364850592932,-0.3422502989538001,349.0,0,-1,-1,1,-1,1,True,100,1,8,338,2,2
-0.546386656261218,29640536.0,0,31,299,2,1.3112870641052805,2,-0.2236361715867095,-0.20679364850592932,-0.24015720750891575,41.0,-1,-1,-1,0,-1,0,True,100,0,31,299,2,2
0.5458811347319259,23069907.0,0,41,342,1,-0.9373369516178799,1,1.048704311141749,-0.20679364850592932,0.5565037633065819,186.0,0,0,-1,0,-1,0,True,100,0,41,342,1,1
-0.6720854996572987,9766809.0,1,1,40,2,1.1988558633191224,2,0.37679416857728215,-0.20679364850592932,0.36313506880914737,359.0,-1,0,-1,2,-1,2,True,100,1,1,40,2,2
0.010333486880322318,10286500.0,1,12,195,2,-0.03788734532861574,0,-0.9813220770317467,-0.20679364850592932,0.7131073556334353,333.0,0,-1,-1,1,-1,1,True,100,1,12,195,2,0
-0.10844489689024514,13306261.0,1,4,22,2,0.5242686586021743,1,0.1766507218559516,-0.20679364850592932,0.42741694875326053,14.0,-1,0,-1,1,-1,1,True,100,1,4,22,2,1
0.16426232399631868,1901134.0,1,36,343,2,-0.8811213512248008,1,-0.9956180375118417,-0.20679364850592932,-0.7749729105882793,286.0,0,-1,-1,2,-1,2,True,100,1,36,343,2,1
0.3903078319623421,697210.0,1,20,459,0,-0.20653414650785276,0,-0.4523715392682302,-0.20679364850592932,1.5368799932563617,170.0,0,-1,-1,2,-1,2,True,100,1,20,459,0,0
-0.6385452522643408,19967795.0,1,32,344,1,-0.5438277488663268,0,-0.12356444822604423,-0.20679364850592932,1.0189456230935967,349.0,-1,-1,-1,1,-1,1,True,100,1,32,344,1,0
0.0643267758397726,20568851.0,1,7,352,0,0.4680530582090954,1,-0.4809634602284203,-0.20679364850592932,-0.11348567479147466,97.0,0,-1,-1,1,-1,1,True,100,1,7,352,0,1
-0.12663679818305484,30423501.0,1,13,406,1,-0.4313965480801688,1,0.319610326656902,-0.20679364850592932,0.6205959077349251,146.0,-1,0,-1,0,-1,0,True,100,1,13,406,1,1
-0.7031247888687593,7260508.0,1,9,385,0,-0.8811213512248008,1,0.34820224761709206,-0.20679364850592932,0.31763700492624336,92.0,-1,0,-1,2,-1,2,True,100,1,9,385,0,1
-0.12173766092340929,21773349.0,1,28,434,1,1.0302090621398854,0,-0.02349272486537896,-0.20679364850592932,2.1725273030000865,240.0,-1,-1,-1,0,-1,0,True,100,1,28,434,1,0
-0.7985723161790567,19621933.0,1,10,232,0,1.6485806664637546,2,1.5776548489052655,-0.20679364850592932,-0.9648468820047109,128.0,-1,0,-1,1,-1,1,True,100,1,10,232,0,2
-0.15089266657346775,781012.0,1,17,427,0,-0.9373369516178799,1,-0.4952594207085153,6.431744946342571,-0.5940883002298056,169.0,-1,-1,2,2,-1,2,True,100,1,17,427,0,1
0.37920768880062766,6222783.0,0,26,118,1,-1.330846154369433,3,0.07657899849528632,3.1124756489183207,-0.99778650593842,227.0,0,0,1,2,-1,2,True,100,0,26,118,1,3
-0.4167822069378675,13306567.0,1,16,441,0,0.6929154597814113,2,-0.43807557878813513,-0.20679364850592932,-0.35543691729980037,48.0,-1,-1,-1,1,-1,1,True,100,1,16,441,0,2
-0.33616913021097244,19355192.0,1,11,548,2,0.6929154597814113,0,0.319610326656902,-0.20679364850592932,0.24438371187836666,59.0,-1,0,-1,1,-1,1,True,100,1,11,548,2,0
-0.8445830947783852,1822012.0,1,9,186,1,1.0302090621398854,2,0.19094668233604664,-0.20679364850592932,-0.21079691844026907,349.0,-1,0,-1,2,-1,2,True,100,1,9,186,1,2
0.47369594447966584,31195062.0,1,17,134,0,0.6366998593883324,2,0.20524264281614168,-0.20679364850592932,-0.33651977357886115,175.0,0,0,-1,0,-1,0,True,100,1,17,134,0,2
-0.7635246419369769,2423852.0,0,17,570,1,1.0864246625329645,2,0.6055295362588028,-0.20679364850592932,0.31765751687389415,123.0,-1,0,-1,2,-1,2,True,100,0,17,570,1,2
-0.3933143116731318,25575669.0,0,21,405,2,-1.218414953583275,3,-1.5102726147952632,-0.20679364850592932,-0.9903304129673586,31.0,-1,-1,-1,0,-1,0,True,100,0,21,405,2,3
1.1331951909704134,1555771.0,1,2,284,2,-0.03788734532861574,0,-0.16645232966632936,-0.20679364850592932,1.7320819430750853,69.0,0,-1,-1,2,-1,2,True,100,1,2,284,2,0
-0.10005127011672657,4327976.0,1,35,540,2,-0.8811213512248008,0,0.8199689434602284,-0.20679364850592932,1.1012677609965777,322.0,-1,0,-1,2,-1,2,True,100,1,35,540,2,0
0.2215788039640599,11147792.0,1,17,507,0,1.9858742688222286,2,-1.0385059189521268,-0.20679364850592932,0.22801261365958164,72.0,0,-1,-1,1,-1,1,True,100,1,17,507,0,2
0.8995097696554323,19360890.0,0,22,577,2,0.2994062570298583,1,-0.39518769734785003,-0.20679364850592932,-1.101612856959796,268.0,0,-1,-1,1,-1,1,True,100,0,22,577,2,1
0.18635983121639826,13913878.0,1,6,145,0,1.9858742688222286,2,-1.067097839912317,1.452841000206196,-0.3719490351586847,300.0,0,-1,0,1,-1,1,True,100,1,6,145,0,2
-0.5660859844031494,6051711.0,1,7,425,1,-0.9373369516178799,3,0.5769376152986128,-0.20679364850592932,-1.2293458829681654,222.0,-1,0,-1,2,-1,2,True,100,1,7,425,1,3
-0.9346861087145238,26182552.0,0,26,365,2,-0.2627497469009318,1,-1.467384733354978,-0.20679364850592932,-1.188686074737391,57.0,-1,-1,-1,0,-1,0,True,100,0,26,365,2,1
1.2712960461706317,26703479.0,1,11,243,2,-0.03788734532861574,0,0.333906287136997,4.772110297630446,2.1364493510758065,6.0,0,0,1,0,-1,0,True,100,1,11,243,2,0
-0.7446475466218392,11842116.0,0,27,266,1,0.4680530582090954,0,-0.8812503536710814,-0.20679364850592932,0.7431753068960342,350.0,-1,-1,-1,1,-1,1,True,100,0,27,266,1,0
-0.9899127469141646,27822493.0,1,23,348,0,1.3112870641052805,2,1.1201841135422241,-0.20679364850592932,-0.23411387493230218,312.0,-1,0,-1,0,-1,0,True,100,1,23,348,0,2
-0.40660707570629595,6223018.0,1,29,404,0,-1.49949295554867,3,-1.438792812394788,-0.20679364850592932,0.9631864573983857,43.0,-1,-1,-1,2,-1,2,True,100,1,29,404,0,3
-0.6248071121166633,29379927.0,1,37,521,1,-0.9935525520109589,1,-0.16645232966632936,-0.20679364850592932,-1.0789548467860444,164.0,-1,-1,-1,0,-1,0,True,100,1,37,521,1,1
-0.46580783923543945,30846758.0,1,38,400,2,0.07454385545754227,0,2.2352690309896373,-0.20679364850592932,1.0697152575227533,118.0,-1,0,-1,0,-1,0,True,100,1,38,400,2,0
0.839897889712892,29298524.0,0,26,545,1,1.4237182648914386,2,-0.8097705512706062,-0.20679364850592932,-0.7410512771607888,124.0,0,-1,-1,0,-1,0,True,100,0,26,545,1,2
0.06809534296257695,10287088.0,0,34,62,2,1.2550714637122016,0,-1.481680693835073,-0.20679364850592932,2.442197878764996,95.0,0,-1,-1,1,-1,1,True,100,0,34,62,2,0
-0.056884046710059366,4240975.0,1,15,28,1,0.018328255064463266,1,-1.2958332075938377,-0.20679364850592932,1.1843821728775705,61.0,-1,-1,-1,2,-1,2,True,100,1,15,28,1,1
-0.9366731713792751,3202382.0,1,36,245,0,-0.8811213512248008,1,-1.3101291680739326,-0.20679364850592932,-0.6046160573615726,63.0,-1,-1,-1,2,-1,2,True,100,1,36,245,0,1
0.9909831716362271,19443441.0,1,23,248,0,-0.4876121484732478,0,-0.4809634602284203,-0.20679364850592932,0.39507217130142414,355.0,0,-1,-1,1,-1,1,True,100,1,23,248,0,0
0.2563181408960921,14523130.0,1,36,339,0,0.5804842589952534,2,0.333906287136997,-0.20679364850592932,-0.48214178193217405,11.0,0,0,-1,1,-1,1,True,100,1,36,339,0,2
